Video_ID,Title,Category,Published_Date,Views,Likes,Dislikes,Comments,Shares,Subscribers_Gained,Subscribers_Lost,Watch_Time_Minutes,Average_Percent_Watched,Average_View_Duration,Impressions,Click_Through_Rate,Traffic_Source,Device_Type,Audience_Country,Revenue,Gender,YouTuber_Name
VID0938,Thrilling Game Walkthrough,Education,26-07-2025,313282,48554,2686,5197,896,696,496,7160,53.26,491,479889,1.95,Search,Tablet,India,986.9,Male,ScienceNerd
VID0939,Cooking with Flair,Education,27-07-2025,174895,28465,4370,7452,218,350,318,16431,59.66,304,107460,0.42,External,TV,Canada,886.93,Male,EduMath
VID0940,Mind-Blowing Science Experiments,Education,28-07-2025,431424,7330,2366,8718,788,139,324,7944,66.86,235,39515,9.46,Search,TV,Canada,410.84,Male,TravelLover
VID0941,Fashion Hacks for 2023,Entertainment,29-07-2025,317205,48300,3757,2172,1972,617,213,13550,33.14,69,334357,9.26,Suggested,TV,Canada,371.59,Male,FitnessPro
VID0942,DIY Home Makeover,Lifestyle,30-07-2025,424875,11102,2434,279,1551,132,207,9591,95.38,302,728665,1.71,Suggested,Desktop,Canada,296.85,Male,LifeCoachAnna
VID0943,Epic Gaming Adventure,Technology,31-07-2025,102376,14047,1993,3977,491,619,168,18822,25.28,122,932978,4.14,Direct,Desktop,USA,152.41,Female,TravelLover
VID0944,Street Food Tasting,Technology,01-08-2025,426106,13786,869,2669,1914,177,329,9368,96.91,71,145609,8.33,Search,Mobile,UK,138.08,Female,GadgetUnboxer
VID0945,Healthy Living Tips,Technology,02-08-2025,342278,29404,1014,7825,60,809,279,9239,11.34,494,478008,6.64,Search,Desktop,Germany,132.28,Male,WanderlustJen
VID0946,Yoga for Stress Relief,Technology,03-08-2025,310199,13174,1911,9943,1077,357,465,6891,53.3,408,786851,4.01,External,Desktop,UK,114.11,Female,TechGuru
VID0947,Tech Reviews: Best Smartphones,Entertainment,04-08-2025,244341,4593,602,3981,1703,379,304,7271,40,136,934171,7.47,Suggested,Desktop,UK,240.51,Female,LifeCoachAnna
VID0948,Educational Insights: Math,Gaming,05-08-2025,282652,34328,3821,4769,537,907,145,19215,50.42,357,89254,8.98,Direct,Tablet,USA,306.67,Male,CarCritic
VID0949,Car Review: Latest Model,Lifestyle,06-08-2025,436503,14240,690,5247,847,870,262,17353,61.36,94,222275,9.27,Suggested,Mobile,Germany,961.58,Male,TechGuru
VID0950,Unboxing Latest Gadgets,Education,07-08-2025,473132,31755,493,4427,987,657,3,193,49.2,394,305792,3.85,Search,Tablet,Canada,578.47,Female,GardenGuru
VID0951,Educational Insights: Math,Gaming,08-08-2025,159056,43572,489,6135,64,449,89,3087,47.34,513,728013,1.82,Search,Desktop,USA,987.6,Female,SmartTechie
VID0952,Hidden Travel Destinations,Technology,09-08-2025,111169,49537,2556,5573,1635,585,452,12947,75.95,53,677394,9.14,Direct,Desktop,USA,372.47,Female,FitnessPro
VID0953,Unboxing Latest Gadgets,Gaming,10-08-2025,271269,49516,4485,4131,585,462,59,10067,71.73,569,746855,1.02,Search,Mobile,Germany,457.63,Male,ChefAntonio
VID0954,Street Food Tasting,Lifestyle,11-08-2025,37059,6916,294,9900,1727,989,310,16318,84.99,91,909722,7.24,Direct,Mobile,India,324.58,Female,CalmWithYoga
VID0955,Top Tech Innovations,Education,12-08-2025,463785,11739,4027,7189,170,107,15,10552,32.5,520,873010,1.49,Direct,TV,USA,182.89,Female,TechGuru
VID0956,Inspirational Life Stories,Education,13-08-2025,104409,47292,2843,4535,1296,121,226,8727,64.86,302,57379,3.95,Suggested,Desktop,UK,143.16,Male,Fashionista
VID0957,Fitness Routines for Beginners,Lifestyle,14-08-2025,411303,46833,2912,2776,1912,16,473,5047,62.67,258,120394,4.17,Direct,Desktop,UK,945.08,Male,LifeCoachAnna
VID0958,Street Food Tasting,Lifestyle,15-08-2025,6704,29592,1717,9311,1722,195,465,6751,43.28,49,590627,1.67,Search,Tablet,Canada,986.81,Male,TechGuru
VID0959,Top Tech Innovations,Technology,16-08-2025,454792,11340,2596,7697,534,326,28,3244,53.75,32,30256,9.23,External,TV,USA,44.91,Female,ChefAntonio
VID0960,Mind-Blowing Science Experiments,Education,17-08-2025,205456,32798,4744,8386,1414,317,150,16560,38.24,450,668543,0.13,External,Desktop,Canada,150.35,Male,GameMaster
VID0961,Unboxing Latest Gadgets,Gaming,18-08-2025,219200,27057,1873,662,1963,808,244,9059,22.77,336,181057,8.95,Search,Tablet,USA,423.52,Female,TechGuru
VID0962,Cooking with Flair,Entertainment,19-08-2025,112279,32908,4663,8671,692,478,269,8397,29.24,461,229803,8.85,External,Mobile,Germany,186.33,Male,SmartTechie
VID0963,Thrilling Game Walkthrough,Entertainment,20-08-2025,466676,5927,3258,8044,1350,251,78,6794,19.5,165,404741,3.24,External,Tablet,USA,363.88,Female,TechGuru
VID0964,Street Food Tasting,Lifestyle,21-08-2025,159280,32862,2817,4218,107,502,432,15935,71.48,544,674575,7.07,Direct,Desktop,India,129.1,Female,StreetEats
VID0965,Gaming Secrets Unveiled,Technology,22-08-2025,119516,8359,444,9615,1870,998,288,19357,69.47,222,988101,2.6,External,Tablet,UK,456.51,Male,TechGuru
VID0966,Fitness Routines for Beginners,Entertainment,23-08-2025,479366,14949,3641,5060,1185,118,152,3446,95.55,444,492099,7.61,External,Tablet,Germany,271.69,Male,CalmWithYoga
VID0967,DIY Home Makeover,Education,24-08-2025,198096,16332,4458,5874,813,673,276,19632,75.67,147,495783,5.66,External,TV,UK,351.91,Female,CalmWithYoga
VID0968,Inspirational Life Stories,Lifestyle,25-08-2025,434098,40672,741,5581,1004,709,400,11440,14.68,238,617731,3.07,Suggested,TV,Canada,94.31,Male,GardenGuru
VID0969,Car Review: Latest Model,Gaming,26-08-2025,420139,24273,2041,2014,451,497,278,344,89.58,63,742976,4.06,Search,Mobile,Germany,428.13,Male,CalmWithYoga
VID0970,Epic Gaming Adventure,Lifestyle,27-08-2025,377188,5474,679,3789,1229,485,56,2725,87.64,347,993709,6.93,Direct,TV,India,983.26,Female,TechGuru
VID0971,Fitness Routines for Beginners,Gaming,28-08-2025,233549,21274,2467,9103,589,44,490,3949,49.9,149,148688,9.07,External,Tablet,UK,328.83,Male,TravelLover
VID0972,Inspirational Life Stories,Lifestyle,29-08-2025,30165,23667,3697,7148,1039,313,464,9697,62.73,554,561532,1.39,Search,TV,USA,876.43,Male,SmartTechie
VID0973,DIY Home Makeover,Lifestyle,30-08-2025,68203,35392,1358,7766,326,178,185,7837,97.85,118,125197,5.76,External,Desktop,USA,843.2,Male,SmartTechie
VID0974,Gaming Secrets Unveiled,Lifestyle,31-08-2025,485965,9377,62,2364,607,893,397,14124,57.91,541,481295,2.61,Suggested,Tablet,USA,952.06,Male,LifeCoachAnna
VID0975,Home Gardening Tips,Gaming,01-09-2025,267258,31700,2559,3629,658,417,92,12100,91.48,76,640860,8.03,Suggested,Tablet,Germany,790.11,Male,TravelLover
VID0976,Tech Reviews: Best Smartphones,Gaming,02-09-2025,459181,9985,3769,5919,1,555,275,8433,17.47,551,395840,0.8,External,Tablet,India,659.6,Female,SmartTechie
VID0977,Healthy Living Tips,Lifestyle,03-09-2025,37321,878,4351,5675,1033,782,157,17376,27.19,313,236528,6.92,External,Desktop,India,856.58,Female,TechGuru
VID0978,Unboxing Latest Gadgets,Entertainment,04-09-2025,336441,29265,134,8872,433,77,274,7410,49.67,406,693911,1.83,External,Tablet,India,75.64,Male,GameMaster
VID0979,Fashion Hacks for 2023,Technology,05-09-2025,359796,1592,3644,6638,124,325,180,2499,62.63,163,7676,6,Suggested,TV,UK,462.83,Male,DIYExpert
VID0980,Home Gardening Tips,Technology,06-09-2025,362448,30562,4970,4651,1104,689,358,4740,83.46,277,878242,8.37,Suggested,Desktop,Germany,989.26,Female,EduMath
VID0981,Epic Gaming Adventure,Technology,07-09-2025,246014,49912,4917,609,484,356,439,19444,98.94,347,777153,7.58,Search,Tablet,USA,769.6,Female,Fashionista
VID0982,Healthy Living Tips,Gaming,08-09-2025,157498,13715,2135,7940,651,415,76,10491,45,465,458534,7.55,Direct,TV,UK,962.08,Female,ChefAntonio
VID0983,Car Review: Latest Model,Gaming,09-09-2025,18772,45000,3278,3866,1861,962,465,17953,14.27,205,514111,5.23,Direct,TV,India,779.63,Female,FitnessPro
VID0984,Mind-Blowing Science Experiments,Entertainment,10-09-2025,366898,43046,822,371,1173,514,150,10992,82.11,380,150248,8.92,Suggested,Mobile,USA,874.88,Male,LifeCoachAnna
VID0985,Unboxing Latest Gadgets,Technology,11-09-2025,266856,7951,3074,6998,799,213,445,11297,64.39,172,45677,5.92,Direct,TV,Germany,706.53,Female,CarCritic
VID0986,Cooking with Flair,Technology,12-09-2025,395583,16388,2981,615,872,853,237,13150,27.87,427,484012,9.18,External,TV,Canada,760.5,Male,GadgetUnboxer
VID0987,Educational Insights: Math,Lifestyle,13-09-2025,239389,7256,120,6911,1363,73,288,3474,54.53,398,111123,5.51,Search,Mobile,India,523.18,Male,TravelLover
VID0988,Home Gardening Tips,Gaming,14-09-2025,116142,2144,1637,6010,128,562,230,13011,76.81,530,525785,5.11,Suggested,Mobile,India,924.24,Male,TechGuru
VID0989,Top Tech Innovations,Technology,15-09-2025,92736,7468,924,2253,437,578,487,8947,79.34,399,453046,2.3,Suggested,Desktop,India,825.04,Female,LifeCoachAnna
VID0990,Mind-Blowing Science Experiments,Entertainment,16-09-2025,52924,20000,644,4942,750,508,17,14885,54.97,411,961773,5.49,Direct,TV,India,843.88,Male,GamerKing
VID0991,Travel Vlog: Europe,Entertainment,17-09-2025,4726,30700,2032,864,500,331,72,11060,37.47,115,496684,1.49,External,Desktop,USA,673.01,Female,WanderlustJen
VID0992,Top Tech Innovations,Technology,18-09-2025,352296,46503,2761,1268,1081,92,416,13635,97.64,489,644967,8.71,Search,Desktop,Germany,304.58,Male,TravelLover
VID0993,Home Gardening Tips,Gaming,19-09-2025,28723,25734,2068,7454,1221,687,415,8334,69.7,354,247939,6.79,Direct,Tablet,UK,35.63,Male,SmartTechie
VID0994,DIY Home Makeover,Entertainment,20-09-2025,390113,9268,241,8976,210,656,188,10603,46.74,551,996657,9.94,Suggested,Desktop,USA,935.66,Male,StreetEats
VID0995,Yoga for Stress Relief,Lifestyle,21-09-2025,235182,21061,2668,4571,1937,518,437,5222,35.24,518,645191,1.01,Suggested,Desktop,Germany,586.12,Male,InspireNow
VID0996,,Entertainment,22-09-2025,363638,49979,802,,901,268,16,9952,75.8,426,929235,2.48,Direct,Desktop,UK,298.14,Female,CarCritic
VID0997,,Education,23-09-2025,141180,44196,4164,,44,375,18,5487,31.8,384,95787,8.78,External,Desktop,India,149.14,Female,ChefAntonio
VID0998,,Education,24-09-2025,209786,46187,195,,1120,833,218,7731,25.45,317,120074,4.01,Search,Mobile,Germany,829.52,Female,GadgetUnboxer
VID0999,,Gaming,25-09-2025,36643,23952,2187,,1302,3,325,7326,57.69,488,990980,4.72,Search,TV,India,836.52,Male,CarCritic
VID1000,,Technology,26-09-2025,163396,33210,3515,,534,137,482,5208,36.1,565,781251,8.62,Search,Tablet,Germany,814.51,Female,TechGuru
VID1001,,Gaming,27-09-2025,367040,32274,2330,,1433,230,119,18708,66.6,320,122009,5.27,Search,Mobile,Canada,645.08,Male,DIYExpert
VID1002,,Gaming,28-09-2025,215432,34315,2359,,460,599,100,2210,20.61,197,348091,2.02,External,Tablet,India,366.02,Male,GadgetUnboxer
VID1003,,Gaming,29-09-2025,140999,27055,4841,,390,528,33,1057,68.94,457,896454,8.93,Suggested,Tablet,India,304.07,Male,GamerKing
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
